cote_rangement,titre,dates_extremes,niveau_description,importance_materielle,provenance_ou_processus,initial_processus,mots_cles_matieres,analyse_diplomatique,date_versement,date_enregistrement,passage_ged,duree_utilite_admin,sort_final,notes
 0153/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SODIS OIL, 2021, DOSSIER, 68 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SODIS OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0154/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOFAGAZ, 2021, DOSSIER, 07 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SOFAGAZ,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0155/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ROYAL SERVICES, 2021, DOSSIER, 05 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ROYAL SERVICES,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0156/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ETALON ENERGY, 2021, DOSSIER, 12 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ETALON ENERGY,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0157/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS GCI OIL, 2021, DOSSIER, 22 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  GCI OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0158/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SMOP ELUFA, 2021, DOSSIER, 06 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SMOP ELUFA,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0159/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SELF, 2021, DOSSIER, 17 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SELF,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0160/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ILDO OIL, 2021, DOSSIER, 46 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ILDO OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0161/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS TIT, 2021, DOSSIER, 02 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  TIT,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0162/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS BANYAMA OIL, 2021, DOSSIER, 01 PIECE, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  BANYAMA OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0163/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS OLEOM, 2021, DOSSIER, 13 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  OLEOM,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0164/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS EDILCO, 2021, DOSSIER, 23 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  EDILCO,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0165/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ELIKAN, 2021, DOSSIER, 03 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ELIKAN,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0166/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS GAZ EXPRESS, 2021, DOSSIER, 04 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  GAZ EXPRESS,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0167/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS RADA PETROLIER, 2021, DOSSIER, 31 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  RADA PETROLIER,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0168/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ACCESS OIL, 2021, DOSSIER, 36 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ACCESS OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0169/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ASSO ENERGY, 2021, DOSSIER, 54 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ASSO ENERGY,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0170/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS BURKINA PETROLEUM, 2021, DOSSIER, 06 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  BURKINA PETROLEUM,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0171/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS FAMA ENERGY, 2021, DOSSIER, 57 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  FAMA ENERGY,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0172/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS PETROFA, 2021, DOSSIER, 11 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PETROFA,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0173/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS HYDROLUB, 2022, DOSSIER, 1233 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  HYDROLUB", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0174/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS EMGA, 2022, DOSSIER, 139 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  EMGA", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0175/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS FORTUNE ENERGY, 2022, DOSSIER, 68 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  FORTUNE ENERGY", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0176/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SMB, 2022, DOSSIER, 73 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SMB", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0177/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS OTAM, 2022, DOSSIER, 108 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  OTAM", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0178/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SODISER, 2022, DOSSIER, 454 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SODISER", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0179/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SODHYFA, 2022, DOSSIER, 749 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SODHYFA", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0180/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ENERGY DU FASO, 2022, DOSSIER, 1258 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  ENERGY DU FASO", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0181/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS TRAVEL GROUP, 2022, DOSSIER, 680 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  TRAVEL GROUP", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0182/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS FADA ENERGIE, 2022, DOSSIER, 36 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  FAMA ENERGIE", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0183/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS PETROFA, 2022, DOSSIER, 753 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS PETROFA, FRP," VENTE,  REGLEMENT,  FACTURATION,  PETROFA", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0184/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOPEF, 2022, DOSSIER, 242 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS SOPEF, FRP," VENTE,  REGLEMENT,  FACTURATION,  SOPEF", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0185/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SMOP ELUFA, 2022, DOSSIER, 120 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS SMOP ELUFA, FRP," VENTE,  REGLEMENT,  FACTURATION,  SMOP ELUFA", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0186/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS BURKINA PETROLEUM, 2022, DOSSIER, 89 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  BURKINA PETROLEUM", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0187/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS G. OIL, 2022, DOSSIER, 133 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS G OIL, FRP," VENTE,  REGLEMENT,  FACTURATION,  G.OIL", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0188/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ROYAL SERVICE, 2022, DOSSIER, 579 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  ROYAL SERVICE", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0189/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS OIL BURKINA, 2022, DOSSIER, 1122 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  OIL BURKINA", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0190/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS RADA PETROLIER, 2022, DOSSIER, 147 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  RADA PETROLIER", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0191/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS GOLD OIL, 2022, DOSSIER, 105 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  GOLD OIL", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0192/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ECO OIL BURKINA, 2022, DOSSIER, 109 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  ECO OIL BURKINA", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0193/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ASSO ENERGY, 2022, DOSSIER, 893 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  ASSO ENERGY", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0194 /FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS, 2022, DOSSIER, 554 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  ILDO OIL", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0195/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS BANYAMA OIL, 2022, DOSSIER, 59 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  BANYAMA OIL", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0196 /FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS EBOMAF, 2022, DOSSIER, 75 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  EBOMAF", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0197/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SIBIRIN ENERGY, 2022, DOSSIER, 49 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SIBIRI ENERGY", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0198/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ETALON ENERGY, 2022, DOSSIER, 35 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  ETALON ENERGY", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0199/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS RANGUNA, 2022, DOSSIER, 09 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  RANGUNA", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0200/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOFAGAZ, 2022, DOSSIER, 53 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SOFAGAZ", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0201/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS OLEOM, 2022, DOSSIER, 122 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  OLEOM", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0202/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS BHYL, 2022, DOSSIER, 02 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  BHYL", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0203/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOPEB, 2022, DOSSIER, 118 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SOPEB", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0204/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOMOUF, 2022, DOSSIER, 110 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SOMOUF", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0205/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS LOBERE MULTI SERVICE, 2022, DOSSIER, 68 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  LOBERE MULTI SERVICE,  LMS", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0206/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS STAR OIL & CO, 2022, DOSSIER, 1431 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  STAR & CO", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0207/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SODIS OIL, 2022, DOSSIER, 488 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SODIS OIL", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0208/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS CARBUREX, 2022, DOSSIER, 795 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  CARBUREX", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0209/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ELIKAN, 2022, DOSSIER, 112 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  ELIKAN", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0210/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SBDS, 2022, DOSSIER, 120 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SBDS", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0211/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ACCESS OIL, 2022, DOSSIER, 510 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  ACCESS OIL", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0212/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS GREEN ENERGY, 2022, DOSSIER, 23 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  GREEN ENERGY", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0213/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS FATOIL, 2022, DOSSIER, 04 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  FATOIL", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0214/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ENERMIN, 2022, DOSSIER, 04 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  ENERMIN", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0215/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS TIT, 2022, DOSSIER, 21 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  TIT", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0216/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS H2I OIL, 2022, DOSSIER, 75 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  H2I OIL", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0217/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS PETROZEN, 2022, DOSSIER, 07 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  PETROZEN", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0218/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS MEGA ENERGIE, 2022, DOSSIER, 07 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  MEGA ENERGIE", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0219/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS BFR, 2022, DOSSIER, 12 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  BFR", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0220/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS FASO AVENIR, 2022, DOSSIER, 281 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  FASO AVENIR", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0221/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS GCI OIL, 2022, DOSSIER, 398 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  GCI OIL", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0222/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOBUCOP, 2022, DOSSIER, 105 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SOBUCOP", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0223/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOGEL-B, 2022, DOSSIER, 32 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SOGEL-B", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
